Date,AC.MX,ALFAA.MX,ALSEA.MX,AMXB.MX,ASURB.MX,BBAJIOO.MX,BIMBOA.MX,BOLSAA.MX,CEMEXCPO.MX,CHDRAUIB.MX,CUERVO.MX,ELEKTRA.MX,FEMSAUBD.MX,GAPB.MX,GCARSOA1.MX,GCC.MX,GENTERA.MX,GFINBURO.MX,GFNORTEO.MX,GMEXICOB.MX,GRUMAB.MX,KIMBERA.MX,KOFUBL.MX,LABB.MX,LACOMERUBC.MX,LIVEPOLC-1.MX,MEGACPO.MX,OMAB.MX,ORBIA.MX,PE&OLES.MX,PINFRA.MX,Q.MX,RA.MX,TLEVISACPO.MX,VESTA.MX,WALMEX.MX
2020-01-16,80.84712982177734,14.10139274597168,48.528507232666016,12.176362991333008,298.8340759277344,19.00819969177246,32.04981994628906,30.962778091430664,7.219707012176514,25.572921752929688,31.665332794189453,1371.061767578125,146.94740295410156,194.53736877441406,72.28902435302734,95.58917236328125,17.887855529785156,24.320402145385742,76.47612762451172,41.956661224365234,182.66738891601562,30.441314697265625,91.36873626708984,16.132686614990234,22.429840087890625,86.99047088623047,55.54888916015625,111.73541259765625,42.401798248291016,204.59446716308594,163.1131134033203,62.103477478027344,82.13124084472656,41.38066864013672,34.50643539428711,48.96357345581055
2020-01-17,82.0812759399414,14.318337440490723,48.129215240478516,12.01614761352539,299.0364074707031,19.333948135375977,32.4039192199707,31.304948806762695,7.7445969581604,25.674882888793945,32.03048324584961,1371.1107177734375,146.10447692871094,193.54537963867188,71.46895599365234,95.27536010742188,17.804031372070312,24.379241943359375,77.64009094238281,43.42129135131836,185.6553192138672,30.78460693359375,92.24362182617188,16.27701187133789,22.64714813232422,88.22792053222656,56.26760482788086,111.7428207397461,42.2873649597168,207.5430908203125,165.3461151123047,62.14244079589844,84.1105728149414,41.45195007324219,35.234127044677734,49.620975494384766
2020-01-20,81.95707702636719,14.327375411987305,48.08052062988281,12.336576461791992,302.96600341796875,19.303787231445312,32.72168731689453,31.253990173339844,7.625753402709961,25.23924446105957,31.94622039794922,1370.8756103515625,149.7736053466797,186.3359832763672,70.68658447265625,96.7112808227539,17.66153335571289,24.575374603271484,78.11531066894531,42.918277740478516,183.34730529785156,30.62788200378418,92.82421875,16.29305076599121,22.65659523010254,87.63497924804688,56.75662612915039,110.88356018066406,42.76270294189453,204.73440551757812,165.25743103027344,62.064517974853516,83.43086242675781,41.74599838256836,35.833980560302734,49.70635223388672
2020-01-21,82.33740997314453,14.146590232849121,47.00925064086914,12.368619918823242,298.2427062988281,19.45459747314453,32.52194595336914,31.3267879486084,7.63565731048584,24.701644897460938,33.116580963134766,1368.26025390625,144.7822723388672,191.81138610839844,70.31896209716797,95.83641052246094,17.753738403320312,24.26156234741211,77.97067260742188,42.326515197753906,184.69810485839844,30.963720321655273,92.4742660522461,16.8463077545166,22.64714813232422,87.35140228271484,57.349388122558594,109.62427520751953,42.120113372802734,204.34458923339844,166.6520538330078,61.908668518066406,83.50555419921875,40.320308685302734,35.44063949584961,49.65512466430664
2020-01-22,82.34515380859375,14.065235137939453,46.07432556152344,12.368619918823242,295.7682800292969,19.581279754638672,31.60494041442871,31.479677200317383,7.8139214515686035,24.349428176879883,33.29447937011719,1370.3858642578125,145.01365661621094,191.2099609375,70.33781433105469,95.99808502197266,18.2985897064209,24.143884658813477,78.66627502441406,42.11939239501953,188.83114624023438,30.792070388793945,95.11479949951172,16.894418716430664,22.69438934326172,89.49974060058594,57.053009033203125,108.97980499267578,41.8648567199707,202.90525817871094,167.3211212158203,62.11127471923828,84.70809936523438,41.26483154296875,35.34229278564453,48.331790924072266
2020-01-23,82.92730712890625,13.911566734313965,44.3797721862793,12.416683197021484,295.9705505371094,19.557147979736328,31.350717544555664,31.647119522094727,7.804018020629883,24.395771026611328,32.57353973388672,1365.498046875,146.09620666503906,188.23399353027344,69.83822631835938,95.62720489501953,18.390792846679688,24.232141494750977,78.13595581054688,39.85586929321289,186.0937042236328,30.814456939697266,93.6593246459961,16.92649269104004,22.571563720703125,88.0560531616211,56.919639587402344,108.3131332397461,42.07611083984375,204.85433959960938,168.40939331054688,62.31386947631836,82.7362289428711,41.39848709106445,34.437599182128906,48.7757453918457
2020-01-24,82.3529281616211,13.685580253601074,44.27264404296875,12.416683197021484,292.39892578125,19.074556350708008,30.41555404663086,31.304948806762695,7.794114112854004,23.63572120666504,32.51736068725586,1374.1470947265625,145.59210205078125,187.21078491210938,67.6513671875,94.2198257446289,18.340497970581055,23.692779541015625,78.6180648803711,38.975608825683594,185.77163696289062,29.575611114501953,93.87406158447266,16.99063491821289,22.39204978942871,86.89594268798828,54.83757781982422,107.2168197631836,41.16063690185547,197.83761596679688,166.33761596679688,62.30607223510742,81.54862976074219,40.373775482177734,33.46406173706055,48.52815246582031
2020-01-27,81.33612823486328,13.030229568481445,43.727272033691406,12.416683197021484,284.55926513671875,18.842308044433594,29.711910247802734,30.77349281311035,7.709933757781982,23.14910125732422,31.94622039794922,1368.661865234375,142.5923614501953,183.094482421875,65.50220489501953,92.35118865966797,17.745357513427734,22.756248474121094,78.10497283935547,37.888221740722656,184.6712646484375,28.500947952270508,91.4522476196289,16.669912338256836,21.947986602783203,84.99251556396484,52.292415618896484,104.783447265625,40.85694885253906,192.240234375,162.8551483154297,61.66712188720703,80.1070785522461,39.56736373901367,33.3460578918457,46.863304138183594
2020-01-28,82.75655364990234,12.953394889831543,43.941524505615234,12.416683197021484,287.9090576171875,19.122812271118164,30.751487731933594,30.95549774169922,7.972378730773926,23.41326904296875,31.805776596069336,1365.5274658203125,143.50137329101562,185.8594970703125,65.79442596435547,93.34493255615234,17.938148498535156,22.967090606689453,78.17039489746094,38.42821502685547,186.8540802001953,28.91141128540039,91.94137573242188,17.24721908569336,22.288118362426758,85.12571716308594,53.35567855834961,106.3130874633789,41.36309814453125,192.7799835205078,165.95071411132812,61.877506256103516,79.95022583007812,40.0708122253418,33.75908279418945,47.75975799560547
2020-01-29,83.21449279785156,12.853961944580078,44.62324142456055,12.456738471984863,289.3642272949219,19.20123863220215,30.76056671142578,30.860855102539062,7.873342990875244,23.40399742126465,32.34882736206055,1364.4498291015625,144.00547790527344,185.11746215820312,66.7841567993164,94.02010345458984,18.189620971679688,22.88863754272461,79.68559265136719,39.38983917236328,186.165283203125,29.918909072875977,92.1481704711914,17.351457595825195,22.628250122070312,84.89371490478516,54.45227813720703,105.92790985107422,41.222259521484375,196.8880615234375,166.8374786376953,61.947635650634766,82.6466064453125,39.669837951660156,34.2114143371582,47.81098937988281
2020-01-30,83.23001861572266,12.881077766418457,44.55507278442383,12.817221641540527,287.3488464355469,18.74880599975586,30.914913177490234,31.43599510192871,7.774306774139404,23.2186222076416,32.39563751220703,1373.265625,143.44354248046875,185.73455810546875,66.09605407714844,93.19277954101562,18.005205154418945,22.6925048828125,79.89910125732422,38.32465744018555,183.3204345703125,29.889057159423828,92.03682708740234,17.583988189697266,22.751075744628906,83.66486358642578,54.207763671875,107.28347778320312,40.896568298339844,205.58399963378906,166.53919982910156,63.52164077758789,81.25733947753906,37.60258865356445,33.926246643066406,47.92197036743164
2020-01-31,83.1446304321289,12.826845169067383,44.62811279296875,12.957411766052246,282.5788879394531,18.824209213256836,30.69247055053711,31.625276565551758,7.52176570892334,23.01934051513672,32.67652893066406,1354.4100341796875,140.69581604003906,182.66098022460938,64.07886505126953,93.17376708984375,17.644765853881836,21.010669708251953,79.98175048828125,37.144813537597656,179.63023376464844,29.150222778320312,91.60734558105469,17.920753479003906,22.44873809814453,85.68858337402344,52.37022018432617,106.4871826171875,39.09204864501953,197.24789428710938,164.54400634765625,66.05799865722656,80.66353607177734,37.393184661865234,33.955745697021484,47.145050048828125
2020-02-04,84.51071166992188,12.817805290222168,44.65245819091797,13.057544708251953,284.64093017578125,18.890565872192383,31.128276824951172,31.55975341796875,7.868391513824463,23.78402328491211,33.63154220581055,1351.86328125,144.0095977783203,186.65232849121094,65.20529174804688,93.90123748779297,17.7327823638916,22.162948608398438,80.13671875,40.003807067871094,182.6897430419922,29.08306312561035,93.41275787353516,18.000934600830078,23.232929229736328,84.37380981445312,52.640663146972656,107.0316390991211,41.15624237060547,199.83668518066406,164.76971435546875,69.78653717041016,82.71756744384766,37.70951461791992,34.74735641479492,48.3445930480957
